,p0001,p0004,p0006,p0008,p0012,p0013,p0014,p0015,p0016,p0018,p0019,p0021,p0022,p0024,p0025,p0027,p0028,p0029,p0030,p0032,p0034,p0035,p0036,p0038,p0039,p0040,p0041,p0042,p0043,p0044,p0047,p0048,p0049,p0051,p0053,p0054,p0055,p0056,p0059,p0061,p0063,p0064,p0066,p0067,p0068,p0069,p0070,p0073,p0074,p0075,p0076,p0077,p0078,p0079,p0080,p0081,p0082,p0083,p0084,p0085,p0086,p0087,p0088,p0089,p0092,p0093,p0096,p0097,p0099,p0100,p0101,p0102,p0103,p0104,p0105,p0106,p0107,p0108,p0109,p0111,p0113,p0114,p0115,p0116,p0117,p0118,p0119,p0120,p0121,p0122,p0123,p0124,p0125,p0127,p0128,p0129,p0131,p0132,p0140,p1001,p1003,p1004,p1005,p1007,p1010,p1014,p1017,p1019,p1020,p1023,p1024,p1027,p1029,p1031,p1032,p1033,p1034,p1039,p1040,p1041,p1044,p1051,p1054,p1055,p1061,p1062,p1064,p1065,p1071,p1077,p1078,p1081,p1083,p1084,p1087,p1088,p1090,p1092,p1093,p1094,p1096,p1097,p1099,p1100,p1101,p1105,p1106,p1110,p1113,p1116,p1117,p1118,p1119,p1121
Sexo,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0
Age,76.0,80.0,22.0,76.0,76.0,71.0,75.0,83.0,75.0,30.0,76.0,73.0,45.0,75.0,23.0,77.0,18.0,43.0,46.0,83.0,77.0,74.0,25.0,78.0,71.0,77.0,75.0,73.0,77.0,63.0,61.0,77.0,65.0,56.0,75.0,63.0,49.0,74.0,84.0,83.0,58.0,70.0,72.0,73.0,78.0,79.0,39.0,72.0,77.0,73.0,82.0,81.0,40.0,76.0,67.0,57.0,41.0,80.0,42.0,78.0,41.0,72.0,64.0,57.0,55.0,57.0,47.0,69.0,72.0,54.0,50.0,75.0,60.0,74.0,74.0,67.0,72.0,57.0,80.0,62.0,71.0,25.0,75.0,75.0,75.0,66.0,79.0,71.0,85.0,71.0,72.0,84.0,58.0,58.0,61.0,30.0,47.0,61.0,78.0,34.0,70.0,34.0,103.0,80.0,62.0,67.0,80.0,53.0,60.0,88.0,48.0,62.0,58.0,75.0,54.0,38.0,82.0,21.0,72.0,66.0,60.0,56.0,59.0,69.0,66.0,66.0,64.0,83.0,82.0,80.0,59.0,75.0,87.0,44.0,78.0,63.0,78.0,75.0,85.0,87.0,76.0,78.0,82.0,65.0,64.0,86.0,77.0,71.0,71.0,84.0,82.0,54.0,81.0,80.0
CodTest,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,2.0,2.0,2.0,0.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0
frmean_mean,0.5365107619541118,0.5357539322001498,0.22870581168933665,0.4111047836428624,0.410947672169212,0.4520465503549871,0.44353503394714355,0.48172462394412047,0.31815976554415387,0.26472114258507745,0.36505227996859835,0.580853693014931,0.6397779643625388,0.29635454960687546,0.3652374791032126,0.22220815174615738,0.44431865854882385,0.27822716582258533,0.31334594977658975,0.7334203620159231,0.8013490019950141,0.2276144349692221,0.3243456150874134,0.28795848136366803,0.5524838018731225,0.5263347413988065,0.27489865478984676,0.23586558419927336,0.42290856564260926,0.4081142463782438,0.574213459362146,0.4410160947855855,0.35745894792039373,0.6083661123451795,0.7119802132187665,0.3705845381698393,0.42456467492758965,0.2603121065339013,0.320657680629835,0.3246173065771753,0.2910582616445206,0.5108622340654718,0.48146768423530534,0.2796185627950742,0.2581809220286626,0.6235059084752812,0.25151704567260225,0.37201899319906856,0.43162770254156574,0.5185775100181542,0.4613381773561359,0.5690299403392903,0.5349819533596969,0.41605504294720347,0.38688808031351607,0.3881115587376404,0.42431892197785714,0.4141104121774184,0.33538956851180685,0.4719010361532093,0.3273758036175166,0.48895769892347707,0.37516382567941825,0.30342451961004563,0.5754346703171968,0.31322214725718134,0.385763169450131,0.37328049900571,0.2469603670233469,0.3205319709156967,0.46436972601099563,0.6913206367227372,0.43070416363854314,0.43329794138495153,0.3548994905972523,0.14635912204452056,0.5824457634578935,0.34298870155897454,0.25999433198948846,0.35798199764863453,0.29980889369834973,0.2749389406225783,0.5099256458413267,0.3110491483125308,0.5877605769239649,0.45447790108753666,0.4346888038093953,0.4992902490080796,0.39445658279462525,0.4473447237151391,0.6556539544722385,0.3759548827446063,0.287712531572135,0.32869060037825343,0.3728262114081243,0.3119878313537642,0.4745265720644126,0.6792580798525698,0.44252155868506693,0.5647596015349746,0.5685480514993253,0.30166055672966563,0.3949536448002946,0.5794137433248766,0.7252311383493492,0.24688634910153956,0.25348918896663014,0.5573337960528608,0.4592366215321985,0.5501030285666968,0.4327542367577019,0.5396461166451916,0.48362267451539925,0.5037390554195691,0.7152259113186924,0.6224154741919669,0.1814845119757183,0.3247522996126763,0.570645638954647,0.3234377816191572,0.5895519711381975,0.37907050821510946,0.47251022640096785,0.4609924074507919,0.5026997179966385,0.409060880955223,0.5309497524875663,0.3783882781352282,0.3279831318737658,0.41704375385346865,0.45236115284816397,0.49823578967832444,0.47338924790696435,0.4839082963127472,0.26395444416535213,0.28535636620719534,0.5314829956072129,0.4660739919471797,0.6549091407071373,0.3398339543647323,0.3916611886110708,0.4374043358646028,0.4453517386362496,0.5047479326431943,0.5380383465710065,0.37239539420883716,0.448232285748547,0.4231394221464207,0.4239338378239332,0.5532926295895163,0.4221685173373273,0.305185865131213,0.3638159606064494,0.34730361849398067
frmean_median,0.5370429384313267,0.5265103393432043,0.22191943753267757,0.41108444819116247,0.42019164565437417,0.4567825795612883,0.44316694140060386,0.48515500646722987,0.3187423558817173,0.26354514183690303,0.359838542734391,0.628615478615068,0.626778663489436,0.29817286538447096,0.35929014911328205,0.21496675657614417,0.4384654119749893,0.2792209408328021,0.314077396411117,0.716283448200828,0.7939522742485378,0.2324546344223053,0.3225461973415529,0.2845860748616844,0.5451874540140083,0.5161133066804819,0.26678748725878876,0.23127228297370028,0.4290581043616579,0.4047620158638368,0.567691660723822,0.4376169624094457,0.3330200558783183,0.6119995828376392,0.7264524547097346,0.3648281223904054,0.42291783792874527,0.26365772147358485,0.3196914839499161,0.32024243470392,0.29573545298000525,0.5119920724942744,0.461032101243696,0.2775190129898176,0.2565067868865762,0.6256509942491536,0.24763635183432298,0.3819716599131282,0.42975018927687547,0.5352235087741075,0.4407574485746209,0.5714761364551195,0.5305258569262825,0.4192370793232443,0.3908253107834143,0.39721957131990615,0.41529353694779025,0.4142864947095606,0.3329916198547596,0.4641887398019442,0.3246691848558073,0.484124589253047,0.3615186540382843,0.30706098717576247,0.5799950264190519,0.3298152225010552,0.3860039149051805,0.3753755105552217,0.24255686931443285,0.31775238133751504,0.4679707155275661,0.7059840750030717,0.4160441968074142,0.4356516544437542,0.34521363448453996,0.14428757915495566,0.5774831696239073,0.34102711432070637,0.26444887876005957,0.34393000998355244,0.32057401076263614,0.27267511676229444,0.5193857892468967,0.285079848998249,0.5861688745554867,0.4595388401055567,0.44197401970170275,0.49402462661215135,0.4150009600085487,0.45126587154008624,0.6586385590323572,0.3365813610851198,0.27729918610246057,0.3487501378408129,0.3840825598153107,0.31020156181104197,0.49748930600710467,0.6701053503640343,0.4442599359298397,0.5635029541284715,0.5677255968033463,0.29426675738648833,0.39387706846105086,0.5739394965373337,0.7243404921850136,0.2462922500987912,0.2529796369272841,0.5532815594216123,0.4568245234575051,0.5456852751098726,0.4356143913471714,0.5404875216238801,0.4855641883598622,0.5149247604992335,0.7224755779998979,0.6238386093172492,0.17768622375254225,0.3233669256466087,0.5842357975304413,0.3280947585731601,0.5830439511362748,0.37903409358548285,0.4709729782507756,0.4581102574154147,0.48923890816292814,0.4047694483482568,0.5341366326633239,0.37982623524979275,0.3321344719053333,0.4254032003976881,0.44538996036363177,0.50287137551501,0.47134471454296,0.4878310472298931,0.2614257223930688,0.28563103459874484,0.5308230252052076,0.45967124266968473,0.6562846662180142,0.3407855270059271,0.38736617010133945,0.43361210316684246,0.43360177619342277,0.5279510722063308,0.5305570623428876,0.37101367501071303,0.4471998136550249,0.4234958832597082,0.42670630765243156,0.5523879882934163,0.41947279504394636,0.298801005184102,0.35609550263610834,0.3452340632276667
frmean_std,0.013285679741855693,0.02172137654932621,0.027253204521744127,0.008561271671165153,0.03015342021820807,0.028321952385972803,0.013251277459502508,0.04900303153505028,0.01786878261748784,0.003748921757793673,0.022880451049340268,0.0999709251080986,0.04401138914924919,0.006829875902911498,0.03635175030396781,0.017964580723113247,0.027981424384983567,0.022434025677554776,0.01445856659212766,0.06597877887139829,0.05278461845788518,0.009949090357408236,0.018233930835100328,0.008508344156557279,0.02377240197603521,0.08008156322947198,0.03898602332174672,0.016033670144762653,0.029294334186351658,0.033942194867866114,0.06142351489098728,0.031220077179240732,0.0626291156193811,0.020120156705416326,0.03627680139973482,0.027166644626326345,0.01707673463959505,0.007498711484547322,0.015248146915487122,0.06816705227080651,0.03173316206452254,0.023043919299329307,0.03982064735518799,0.009656515317759018,0.0087144652468514,0.02464734915869466,0.014870032918103657,0.030212122511593588,0.10739391662014044,0.04055948629585074,0.09157858368505921,0.012957592133257614,0.015200380883446874,0.03893292454436187,0.019097499900785974,0.038431065791527226,0.02708690956624019,0.021373420351791385,0.013292537328641052,0.026832887385043077,0.01809321276303722,0.05743005326309427,0.048029094140366775,0.011602856493257237,0.05132720459215147,0.07222283762118911,0.030736651251985537,0.014402955818196872,0.011590286896246107,0.008547625637714329,0.021609310551688445,0.04871755860296842,0.030362903454393506,0.01403767178382639,0.031151352170858838,0.035980616065601184,0.010744478031625052,0.01873896981161815,0.040469009789252074,0.056143690248993114,0.06965914188665702,0.008875643616845454,0.026492283960036632,0.07640177887834221,0.015927166615302368,0.024303079498585574,0.03307548759554729,0.03673336071807042,0.067934160918131,0.018587725721756217,0.030423572763372913,0.08452708253674503,0.03860624325996143,0.0510435666871843,0.03564690225294457,0.037164359096170975,0.06752394626112543,0.04993608570829312,0.025096619795128457,0.049523481536865616,0.015025158497532247,0.01630484237215778,0.004692977309446523,0.025080719546371238,0.008288642945617932,0.004271811922025668,0.011577421560599278,0.027332667370796527,0.012060363311638341,0.03769745697756555,0.009843541800405859,0.019643551349223062,0.04085242140100788,0.028737743965992213,0.08764245586294622,0.02105175897131782,0.005329476430082964,0.015552786903258668,0.06009377240348395,0.02845674810396508,0.021280179129468803,0.007324415673369178,0.034543480343488385,0.014781300409334881,0.042718734688609705,0.015749901342631246,0.031557461628594456,0.016574487290450298,0.021479248593888018,0.055783309195387015,0.04000252395599797,0.013987941982364593,0.01835424791893892,0.048795670279018565,0.015033387039318103,0.022480532876074245,0.017844842481245387,0.026523505589252202,0.01152935467776545,0.006592486185914372,0.014980674867314933,0.017360613156218972,0.03409525530544886,0.06725835992525679,0.018658339446880185,0.018985440409423064,0.006087742558058517,0.010751655027149394,0.027176399018967935,0.010703061408929689,0.0167634570696635,0.020075278051537172,0.028747451200564197,0.03374944813337234
frmean_variation,0.02476311881138374,0.04054356906000535,0.11916271090987236,0.02082503539682125,0.07337532795609092,0.06265273424547073,0.029876506803928546,0.10172415753597551,0.05616292363972096,0.014161776884099187,0.06267718982965517,0.17211033744004925,0.06879166148384182,0.023046300156253932,0.0995290800747619,0.08084573217473738,0.0629760282324692,0.0806320461599357,0.04614250352505392,0.08996038600570762,0.06586970012625484,0.0437102785627526,0.05621759625202937,0.02954712122478495,0.04302823339876763,0.15214949143703543,0.1418196220405319,0.06797799771931307,0.06926871803090326,0.08316836564535951,0.10696982783931677,0.070791242198132,0.17520645652806163,0.033072448147802816,0.0509519797407463,0.07330755017597587,0.04022175100297149,0.028806618272172988,0.04755272627662232,0.20999204567856367,0.10902683842480772,0.045107893601655444,0.08270679146085043,0.03453460035425491,0.033753327621488395,0.039530257570400885,0.05912137238388155,0.08121123669464635,0.2488114548435371,0.07821296819144902,0.19850640631972657,0.0227713714423032,0.028412885309472953,0.09357637938618228,0.049361820310696206,0.0990206679660016,0.06383620471126128,0.05161285426127927,0.03963312689664975,0.05686125973313481,0.055267410001308734,0.11745403209630657,0.12802165574835614,0.038239679865585574,0.08919727510311184,0.23058023914856882,0.07967751637824248,0.0385848064834926,0.046931768995753055,0.02666699865631328,0.046534710040888334,0.070470279657668,0.0704959599133914,0.03239727319949349,0.08777513914836828,0.24583787852086417,0.018447173463562838,0.054634364707771894,0.15565343090205602,0.1568338369464576,0.23234514836222306,0.03228223545470582,0.0519532292131081,0.2456260667898583,0.027098051894968743,0.053474722182156376,0.07609003798968422,0.07357115583780606,0.17222215037415428,0.04155123495676355,0.046401874885147354,0.22483304890115224,0.134183391488049,0.15529366105524137,0.09561265051164206,0.1191211815374625,0.1422975028929669,0.07351563005202906,0.056712761904079756,0.0876894901870893,0.026427244729639324,0.054050295964843106,0.011882349666172829,0.043286373226926564,0.011428967273086435,0.017302746537309573,0.04567224980203536,0.049041826575692074,0.026261762991374917,0.06852799388468542,0.0227462632697857,0.0364008018279475,0.08447168330546727,0.057048870157697565,0.1225381442086684,0.03382267929416066,0.02936601240548847,0.047891229474920055,0.10530838808050544,0.0879821397534579,0.03609551010131472,0.01932204039785871,0.07310631265401463,0.032064086458761666,0.0849786326892178,0.038502585008502135,0.05943587219081238,0.04380285608246807,0.06548888191650949,0.13375888903730443,0.0884305022748603,0.028074944177325388,0.03877199999807791,0.10083660613142746,0.05695447593941841,0.07878055490709211,0.03357556615872134,0.056908358002216365,0.017604510245981055,0.019399139200901867,0.03824906654764589,0.039690080167821856,0.07655803794514177,0.13325138267144063,0.034678456592903445,0.050981942055857266,0.013581669039953247,0.02540924920824077,0.06410528387746853,0.01934430505042189,0.03970797532557104,0.06578049754337713,0.07901646522776162,0.09717563059008924
frmean_kurtosis,-0.5534803858513389,-0.8591384277813097,2.208431196735356,-0.06554371390405844,-0.450784759869721,-1.242774797785674,0.05873307040727305,0.13726448128785673,-0.5323555289512196,-1.1562439605153363,0.9265370709444762,-0.27423429400820787,0.605973123724243,-0.7017079601859653,0.8932016557508633,10.782355022048636,2.0213406325702135,-0.2644110363286769,-0.13726081622901987,-0.594065293921374,-1.4602024939984208,-0.7357250495916903,3.1959004041454415,-0.8286509309010688,2.4486368243729473,0.3795688976720131,-1.4599222527428926,1.502708240371633,-0.9151644441769413,-1.0497758921520675,1.1048575717927118,0.9275248457961518,5.005844732618211,0.09400548720308421,-1.0896694933798674,0.18527919854788655,-0.6963942478944625,-1.384859239190929,-0.5103719134829205,0.12515450862378463,-0.7829004497391665,-0.39002000616787,-0.9917968477283234,-1.215425615937177,-0.4290453766068776,-0.47189350862341195,1.895288993082839,2.6119133458768955,-1.08342284823116,1.3746706698671876,-1.0697512533940403,-1.0044480285844886,-1.0920746019278242,-1.0508392172596395,0.11524174653097674,-0.4758782537233701,-1.1897302143097854,0.3420468928674678,0.19350186670509562,-0.7970045565622437,-0.9896039463489767,-0.8735004740605699,2.2180049964601336,1.7205393722499123,-0.40989773968874266,1.7258660213921573,0.1418716603758221,-1.0120687162492823,-0.17208230147336367,0.7846929433457319,-0.7817842962837398,-1.083879444162867,1.7824458410024597,0.09510288788514609,0.7123764741487371,1.3109774660863094,-1.0199522958339131,-0.4317054235250821,-0.2871388213621864,-0.9766076370592702,-1.4207228367936444,-0.5208995530381291,0.24245917171359066,-0.5391222302648062,0.5239771553462607,-0.25218808956804883,0.24679397951376325,-1.0168038764478442,-0.7294842337168794,0.07928291918644037,-0.2078339477460367,3.509097859504913,0.17189809715176674,-1.3165636630019912,0.9265368907044356,-0.6586816013053096,-0.24626269375090182,-0.8726007572722625,-1.3592951432259004,-0.1770700946074455,-0.9784936129324198,0.22249076773863186,-0.6858940430804261,-0.44791508367274435,-1.1375337916615778,0.11989771917869518,-0.9704293975017526,-0.6515338601613285,-0.8646682592733295,-1.2298633990366523,0.02085549263770714,-0.3713007538377697,-0.4731823036951748,-1.141377560913312,3.1422883057710917,0.18193337413154032,-1.7670242561539744,-0.2586236937746502,0.1535839317047114,-0.42083834640527984,-0.3834029261036256,0.12555512098939525,-0.9767406248801649,-0.763473777380332,2.2728397739843924,-0.6274097757926138,1.231268773898405,1.2057016582610416,-0.12516896099825203,-1.0278864732263289,-1.2940869954684633,-0.5827524151129482,-0.4743137263435129,-0.10066317980956274,4.565595406931387,1.3782253235958484,-0.8647220033069964,1.2504104639531128,-0.41671660290191026,-0.3068326633658205,-0.9341617695959115,3.3870823757371635,0.4311160904786133,3.597346725324793,-0.024765256227024857,-0.8708367942751716,-0.6028155062779681,-0.6722186978348463,3.584102714303982,0.7305006477916396,-1.3899193488337145,-0.4626116496450927,-0.4140701562238811,-0.3088822653093666
frmean_skewness,0.5145305906501361,0.7365297354923334,1.4027093884615283,-0.08622197965562463,-0.6648331967536619,-0.2672732634304697,0.5287426691069341,-0.5399549321673441,-0.3308035576375412,0.5135575166215667,0.9048926133605384,-1.0527921898456096,1.303479313319604,-0.4388486578421826,-0.5154930615857904,2.998291340901011,1.1952626853280706,0.7811316874284444,-0.1197233146271182,0.5939105754795747,0.2113982483027594,-0.6976284438262502,1.8069344857307728,0.4340244055550735,1.8432583489983934,0.8411565502231345,-0.028266408285843918,1.5151756442844073,-0.5930418292645426,0.42839385416245757,-0.07538082148276137,0.902882891939756,2.5073764122625195,0.4200024320985832,-0.31569101187456444,0.7798923510754608,0.33334175892112994,-0.41492663655706435,0.5557121023227584,0.573307177965311,-0.32528748265794455,-0.6543333672528973,0.6790646331113311,0.19046089414161085,0.5870322502713281,-0.44155612838037694,1.5150943450919498,-1.6630804736551714,0.4088972790544411,-1.578933139369798,0.3958755158456358,0.1958203170382483,0.23806604902612274,-0.16965499698472805,-0.9926095551936075,-0.10914765727333488,0.3238712398384693,-0.5222864852931336,-0.33608946894637215,0.36625789997864544,0.4817145465112466,0.37918602891695685,1.5118219409808826,-1.457371824739772,0.24836665208765699,0.7014341459600391,0.07795681409288079,-0.4025566085748026,0.918388724968423,0.9480522358967296,0.022658391114800516,-0.38138041992750266,1.50682612559324,-0.27043412582756177,0.7277316377730074,0.5333116925115937,0.5135141939091266,0.012231717650729985,0.07067208116454697,0.29134352848867684,-0.32784818950155314,0.8436539538052058,-0.9880097803811605,0.7069012866865573,0.5799711461307611,-0.5987244177510803,-0.878478371348304,0.46673038595590943,-0.523235550182073,-0.8163696062052687,-0.2721599053825965,2.1365964085075837,1.009500881829015,-0.39499744919346763,-0.9607022494817284,-0.45387714247382105,-1.041789602364425,0.3851581516898067,-0.13270222578225976,-0.23330401226777034,0.46596719847865053,1.0862054569756938,0.35605381642195133,0.6772991590307086,-0.4119290298627511,0.04818366894466758,-0.16958676131732564,-0.4767035028719457,-0.03311163961960018,0.416422144335793,-0.63470481396276,-0.22215729759942024,-0.2587193537781123,-0.3476291479417377,-1.5843855288653788,0.37453903040561554,0.2569187725155768,-0.4663917703286785,0.04618525477676743,-0.11896427172689801,0.5926955147035813,-0.0343217071853588,-0.39659974039678114,0.2734436415789158,1.7426111348461548,-0.3096432905400546,-0.8142565287728097,-0.7204387386089045,-0.6856183963715371,-0.4324986125994994,0.303073787735136,-0.612851443097146,0.46973947666975324,0.17590556994772508,2.2005144951652995,-0.21703766936953056,0.3601206385267824,1.2103009966677543,-0.3136235758035674,-0.4629764531703966,0.524581250994146,1.9144345375213938,1.1148703184405406,-2.0679756577994755,0.8854945453211737,-0.41135965027701654,0.07238724110538244,0.2831751910790067,-1.910776434983084,-0.8401605989137081,-0.07140660774701722,0.5973788925661738,0.7878002482638985,0.3165312163483426
frmean_p5,0.5197374269492212,0.5070772097840245,0.18898233777925982,0.39520645406572863,0.345594089808687,0.40638462380866036,0.4228432923073058,0.36740543774450307,0.28023973876122044,0.2599539266663066,0.3279338984343451,0.3737210945735039,0.599450387436794,0.2838874734483908,0.3010080940087975,0.20961769347271073,0.397754326234113,0.25233202893899753,0.2852774595804793,0.6372373067911328,0.7323712233660664,0.20672843175141542,0.3010997112369019,0.27563385961095405,0.5291061213642398,0.4211690598354901,0.21828592858711748,0.21841416989307222,0.3704420547405042,0.3656185938766479,0.43528559603829453,0.3947015299953421,0.3169325285609148,0.5753036267476552,0.6527224655357191,0.3319317121855852,0.3968540283166493,0.24820081219259565,0.3010564851079209,0.22007140556494562,0.23373381246918837,0.4633854801000601,0.43774912518752773,0.2648487067997953,0.24530759917239137,0.5707314261086103,0.23486661058109082,0.28733830133448157,0.29502692107103135,0.41324213342748395,0.33759292252145373,0.549980974954112,0.5128060999818578,0.34837234978632176,0.3424333104584858,0.3175531265490476,0.3895529059255281,0.3646221434195757,0.3050746727959597,0.429272105436473,0.30489474529669197,0.40298355164540106,0.322073855341704,0.2718227601076452,0.4869859688157978,0.19692922338005595,0.3256898285037952,0.3500596124593256,0.23151191184718373,0.3067726608596982,0.4272858621717798,0.609327710714734,0.40006482141410893,0.40307771972498496,0.3171273738414913,0.08311914971298258,0.5681950696319162,0.30601781779853104,0.1969470452084697,0.2677864684219248,0.187767953367425,0.26425292860207616,0.4461680019023343,0.22469083133972134,0.5600369893243324,0.4010017376794659,0.36981269654024806,0.4558997965768759,0.27132689238284613,0.40361210413706683,0.5927931304541609,0.32171943957827215,0.24729738165575021,0.24618779961978937,0.2821900497829626,0.23816326842899033,0.3410361211671541,0.6058825014638427,0.4049339659000463,0.457025828084336,0.5496199159513683,0.28013271721473865,0.3875635428345681,0.5430033346187204,0.709995724555123,0.23824284563979276,0.23218675089385718,0.504083513419523,0.4367133927055874,0.5026165339990732,0.41051410515912506,0.4983000873914801,0.404210076448278,0.4540367984292246,0.46044714473212445,0.5902497754773033,0.17577234472447933,0.29025150276028255,0.4590636604288217,0.2711407341153255,0.5591473163850764,0.36390499507955654,0.40546297074003684,0.4375406734570202,0.4612941917700751,0.38134647952761436,0.4504822583604214,0.3366534653096098,0.28083536901453937,0.3089045173613335,0.3966586571144043,0.4698066905031961,0.44572934013978305,0.38923648689995105,0.2509474940440963,0.24120474255426028,0.5056101340043507,0.429165365252709,0.6361260055650554,0.3253346797849614,0.37317990190373945,0.41783099707745075,0.40741389841888687,0.3082871429210087,0.5106506557030379,0.3369456006438115,0.4369837931190292,0.4058742739210355,0.3428479012834166,0.5268159945037822,0.3941231963866868,0.28006488368286575,0.3297282662113328,0.2901299517952667
