,p0001,p0004,p0006,p0008,p0012,p0013,p0014,p0015,p0016,p0018,p0019,p0021,p0022,p0024,p0025,p0027,p0028,p0029,p0030,p0032,p0034,p0035,p0036,p0038,p0039,p0040,p0041,p0042,p0043,p0044,p0047,p0048,p0049,p0051,p0053,p0054,p0055,p0056,p0059,p0061,p0063,p0064,p0066,p0067,p0068,p0069,p0070,p0073,p0074,p0075,p0076,p0077,p0078,p0079,p0080,p0081,p0082,p0083,p0084,p0085,p0086,p0087,p0088,p0089,p0092,p0093,p0096,p0097,p0099,p0100,p0101,p0102,p0103,p0104,p0105,p0106,p0107,p0108,p0109,p0111,p0113,p0114,p0115,p0116,p0117,p0118,p0119,p0120,p0121,p0122,p0123,p0124,p0125,p0127,p0128,p0129,p0131,p0132,p0140,p1001,p1003,p1004,p1005,p1007,p1010,p1014,p1017,p1019,p1020,p1023,p1024,p1027,p1029,p1031,p1032,p1033,p1034,p1039,p1040,p1041,p1044,p1051,p1054,p1055,p1061,p1062,p1064,p1065,p1071,p1077,p1078,p1081,p1083,p1084,p1087,p1088,p1090,p1092,p1093,p1094,p1096,p1097,p1099,p1100,p1101,p1105,p1106,p1110,p1113,p1116,p1117,p1118,p1119,p1121
Sexo,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0
Age,76.0,80.0,22.0,76.0,76.0,71.0,75.0,83.0,75.0,30.0,76.0,73.0,45.0,75.0,23.0,77.0,18.0,43.0,46.0,83.0,77.0,74.0,25.0,78.0,71.0,77.0,75.0,73.0,77.0,63.0,61.0,77.0,65.0,56.0,75.0,63.0,49.0,74.0,84.0,83.0,58.0,70.0,72.0,73.0,78.0,79.0,39.0,72.0,77.0,73.0,82.0,81.0,40.0,76.0,67.0,57.0,41.0,80.0,42.0,78.0,41.0,72.0,64.0,57.0,55.0,57.0,47.0,69.0,72.0,54.0,50.0,75.0,60.0,74.0,74.0,67.0,72.0,57.0,80.0,62.0,71.0,25.0,75.0,75.0,75.0,66.0,79.0,71.0,85.0,71.0,72.0,84.0,58.0,58.0,61.0,30.0,47.0,61.0,78.0,34.0,70.0,34.0,103.0,80.0,62.0,67.0,80.0,53.0,60.0,88.0,48.0,62.0,58.0,75.0,54.0,38.0,82.0,21.0,72.0,66.0,60.0,56.0,59.0,69.0,66.0,66.0,64.0,83.0,82.0,80.0,59.0,75.0,87.0,44.0,78.0,63.0,78.0,75.0,85.0,87.0,76.0,78.0,82.0,65.0,64.0,86.0,77.0,71.0,71.0,84.0,82.0,54.0,81.0,80.0
CodTest,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,2.0,2.0,2.0,0.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0
frmean_mean,0.5137048805955345,0.5278592450279161,0.2476988818837714,0.41203307370721803,0.42349951522512963,0.3385379267029298,0.4427297507167524,0.37503924673346195,0.3519320640921564,0.27554361197364563,0.3758281575350998,0.5817184261052086,0.472602651377465,0.2553905078138775,0.3766836498658729,0.24827985918194376,0.42637270605293115,0.2564202139930814,0.3259309018973013,0.7477515652930282,0.8367700709913355,0.22908425381966946,0.3130278226576547,0.27588106393786854,0.5953589827786114,0.4521250952818577,0.29154874815924015,0.23001007869339896,0.5373059399838822,0.44079307066079637,0.5393300884042592,0.4466019753821227,0.3147052232686535,0.5850462018108001,0.7002848498375679,0.39663271464601124,0.42115431578012963,0.26265836884101873,0.31832943432168664,0.26309764594442053,0.3143883358333124,0.507663571220093,0.4643103678204213,0.2814470015499009,0.2671245625187703,0.6725871662804236,0.257901497667326,0.4015958186606886,0.3448340597177886,0.52881650062021,0.45445424802463846,0.5692032078286874,0.4548772206677417,0.48737506540970627,0.3771455399535082,0.3450052129236616,0.3805887814253237,0.38299095339186745,0.3473522945073724,0.4637485527807248,0.34303572305199503,0.441821756721674,0.4114507743281048,0.30285364260851916,0.4943205055519027,0.3844309013477678,0.35258199348996616,0.39839903103610186,0.24555747046263215,0.3673920726016491,0.4596868189913415,0.7284476005653133,0.42672831541966333,0.4374447429620159,0.2758456151639083,0.1577197121019198,0.5774365408230778,0.4074488306193796,0.25820406755473885,0.3358260338721562,0.20191953815052863,0.2783097867432458,0.5173376237208681,0.2650130720229595,0.6099701170152022,0.44396980813942816,0.34784994182294243,0.5086115182189971,0.4018852165387219,0.44378944170247064,0.6470766247715038,0.3655486617743143,0.2897924658317092,0.3238222211754519,0.37736910368804655,0.291719015868468,0.3895885003435028,0.616058188952161,0.4613113045345533,0.5415284429302285,0.5575378754224775,0.32566669460452324,0.4158605630237959,0.5857175612696829,0.7338122587012411,0.2535456442076606,0.25919761726342555,0.5834466927480831,0.4406880749947435,0.5424377783019926,0.42677785814250435,0.535137064079877,0.4559488131557575,0.5006448380182114,0.5644769962042114,0.5994682952768248,0.17692500888799442,0.35772102512209875,0.5859790559923539,0.32549710662978976,0.60700922558985,0.38896599659407477,0.4255972320917055,0.42668338263511385,0.46567685085063254,0.41345947356979224,0.4795645256045033,0.3840927543899694,0.2727551756713606,0.42294064072488274,0.44739401677285845,0.4862346681299808,0.4549611678350349,0.3633236863170806,0.2514528606460608,0.28677916873348713,0.5102809271102858,0.4879790268970544,0.6278240450034603,0.33945631463383413,0.4254720986329204,0.4247581533294817,0.4122670517609617,0.42571196833327074,0.51491002712428,0.3388377478865408,0.4603634300984462,0.47395587747227075,0.3876251574873422,0.4899073148828511,0.4195289898428599,0.29907244681181433,0.34578783434559196,0.36378140231298645
frmean_median,0.516502586388593,0.5341101532501786,0.2345380092311875,0.40831456612078015,0.431997955913667,0.3378953545338521,0.44217754695826444,0.3892213099478775,0.3581387813022769,0.275042304385046,0.3724820657794542,0.6272837280448498,0.47821091297896123,0.25475685675797244,0.37211967086293934,0.2448512480579028,0.43242503209792393,0.2556022090741159,0.3307948570744128,0.7330330164795315,0.8716924081880222,0.2270334029449778,0.31414849573810477,0.2746024302307329,0.5829210644230849,0.43163839959096895,0.2961769565139598,0.23235324655341288,0.5133062709321836,0.4448845952855745,0.5512734866679665,0.4405444932949027,0.3123686475252607,0.5848852977073276,0.6929516998371891,0.39653173046590284,0.41720878842696235,0.2636593554606728,0.32042853790191794,0.2550664367423262,0.3043646327360842,0.5084094952879223,0.460338736469313,0.28212235883977677,0.2664845449188649,0.6792064297014928,0.25400089285332583,0.3924382549661283,0.3371072156652067,0.5391735092446691,0.47017297216016496,0.5668575946114491,0.4498230381880873,0.49719095769993304,0.38118218622490385,0.34452780669024297,0.3746777307809305,0.38601381784655414,0.3422987463387215,0.4609374077213525,0.3480661190994164,0.440427137199666,0.4161831897630251,0.3024969033516275,0.4996516406011784,0.3994127475901235,0.36034923660526175,0.3905838042676402,0.24508727834687916,0.36314523274711286,0.4601186141732152,0.7267537424828526,0.4253833829700452,0.430435903520595,0.27028574813713524,0.14585021649556756,0.5808929946631256,0.4079579014259669,0.25895896318421396,0.3323346277100774,0.19388847919650942,0.2819232074420234,0.512085708434461,0.2623746264827988,0.6162927523663432,0.43861816495273254,0.3436581130877614,0.5000242723465419,0.3981847915142118,0.4405185267219581,0.6439887559977346,0.3585177006924869,0.29494374268509227,0.32445016712546054,0.39395936140436555,0.28525507263627625,0.38302847461415707,0.6156609424992427,0.458551248928346,0.5446207521219615,0.5585127933687727,0.3249485672007528,0.4192347346119034,0.5769180321981604,0.7329500326566286,0.2545461890758176,0.2581705891689807,0.6038614886462919,0.43839463124318034,0.5350897105015785,0.42892394189481675,0.536831709162505,0.43091429607364623,0.5036435718361362,0.5874003433861184,0.5935407144841245,0.17829488855369285,0.357038834018865,0.6103953956336375,0.32376853222901925,0.6117080459811504,0.39135806127516015,0.4323260209119347,0.42184559130820504,0.46223509165062426,0.4014631270898802,0.47735608618616054,0.3822571713786727,0.27195155015232186,0.4301255559249586,0.46553873994649053,0.47908039379252176,0.4547524004349718,0.3713112831825756,0.2496345041111946,0.2848310474150919,0.5110979310202878,0.49482148662811465,0.6251060347053143,0.33827942198984967,0.42728201836665214,0.4237045724496793,0.4100128957211361,0.42685349571209,0.5126803984503276,0.331601112766038,0.4580430146887373,0.469974727649476,0.3943360722750988,0.4876257203990732,0.41856201445493196,0.2972219458444695,0.34365716871375285,0.3587782061754745
frmean_std,0.01128513076286185,0.02794370310875286,0.06062658606943568,0.010061123131524954,0.026807810443267167,0.02169838323352604,0.014194866685417251,0.04149926461770249,0.02880401050573677,0.005348506026953721,0.012125431838280097,0.08637768858288371,0.023963400099716477,0.009395799598595333,0.03343644755387575,0.02139766901252343,0.02814741903550954,0.006058157014842425,0.026565383904014493,0.07780778539944569,0.0711640219525578,0.011046086717207705,0.011188864906590866,0.00898964814499123,0.041493185171785824,0.05062077075286391,0.026217015453060048,0.010979657224970431,0.07245231236498151,0.03851650935787013,0.08557269101999414,0.02666936675033361,0.009742740541212177,0.022081179019748338,0.04200320415544416,0.01767766733643053,0.015283251205126023,0.007936820772122386,0.01731879800366169,0.03488856547895118,0.05143850050998755,0.028545049055999725,0.03018664737055978,0.006662229921106083,0.009587362120846281,0.026105011432868492,0.013873628872782914,0.03547330895529075,0.026438369919263873,0.03251995581710646,0.07524629719067456,0.019512787771361045,0.026219629986193194,0.03852994385735612,0.024947603334887325,0.013634221025302819,0.024519469823877833,0.011432396278004589,0.0215652038496133,0.019219721414687863,0.023036177203360396,0.0157790985454606,0.018921106966911613,0.006748099838522872,0.018513506351610833,0.09942045568530196,0.03077819671048256,0.04784125952133442,0.012250250502045064,0.034534525119912826,0.011824654511930197,0.041508392890447145,0.03282014750027297,0.02507104867398124,0.03021686574964911,0.0442942521000125,0.012656275059301307,0.031402046022639435,0.00853667841222417,0.029804703642438823,0.02792770100170155,0.011822270204671538,0.016337695523649363,0.02153420959875501,0.02148584419609501,0.01780995993795207,0.012129718235412068,0.03043348066140148,0.04150590587657413,0.015583914216489756,0.019100083926896938,0.036233511877182746,0.02847990189943868,0.019598383871981047,0.09448545863614682,0.03199424825710613,0.07858790345485273,0.03285379979575975,0.026664254414631532,0.03059830656786243,0.008154591334009592,0.012754095658767731,0.013582241927585158,0.029319975099177484,0.013734472847515264,0.007036062851430164,0.007080537957286812,0.05371675809375958,0.013077912469175522,0.04679815853610618,0.00409476543271473,0.02502322815542393,0.08289652446588597,0.04761052056074876,0.09661393442200186,0.028269504234209653,0.0036558666233315715,0.011556383254812414,0.09269133728728765,0.01024740003697893,0.03282998946423406,0.015606712446202856,0.035609790121914314,0.020811479929011438,0.03859067897327302,0.08098613532657038,0.015045128823334438,0.019116899721526897,0.02092030597485126,0.04824948624032796,0.05206878717180789,0.035104430475414644,0.015641392726159782,0.045172735207843435,0.007414629519043289,0.05423252884244635,0.015442159230906596,0.032346339207777686,0.010807082526401788,0.005763928924999021,0.027041304875989536,0.01136217087970984,0.03117205187751245,0.014059738242131917,0.028392442236375666,0.019039035151137376,0.00821730961099161,0.030761802696684933,0.05191920350092039,0.018395808170698642,0.01301762772042731,0.014153996303498579,0.012257859799466421,0.028938507564038488
frmean_variation,0.021968120586627633,0.052937792360300606,0.24475922381387116,0.024418241577068584,0.06330068743766167,0.06409439392758666,0.03206214776042638,0.110653124917339,0.08184537143564788,0.019410742236569356,0.03226323412754849,0.14848711112902163,0.05070517490723312,0.03678993271528622,0.08876532752558174,0.08618366823239923,0.0660159964179678,0.02362589485634655,0.08150618351734282,0.1040556636868482,0.08504608902687995,0.04821844597797178,0.035743994931810436,0.03258523081169427,0.06969439677912001,0.11196186914001445,0.08992326538387549,0.04773554831745525,0.13484368396737786,0.08738002460004585,0.15866478221747657,0.05971618626969732,0.030958305807638652,0.03774262434557131,0.05998016973405448,0.04456936274711375,0.036288957829663765,0.03021727732165415,0.05440526742544407,0.13260690856322369,0.16361453224288852,0.05622827926651502,0.06501394210140685,0.02367134801372138,0.035890979213761345,0.038812830130607136,0.05379429355109396,0.08833087225258798,0.07666983342916006,0.06149572825160751,0.1655750771782753,0.034280881595512354,0.05764111455769059,0.0790560424443675,0.06614847768838177,0.03951888410543996,0.06442509874319263,0.029850303712806562,0.062084529714127416,0.041444272546928174,0.06715387248420401,0.03571372008146863,0.045986319986417834,0.02228171925026419,0.03745243449073741,0.2586172322171449,0.08729372820724733,0.1200837747946208,0.049887508936158585,0.09399910258095698,0.025723283817178415,0.05698198862654563,0.07691110787433034,0.057312492783021536,0.10954267201852803,0.28084157338170374,0.021918036294102647,0.07706991323279515,0.03306175031659566,0.08875042622152701,0.13831103843394185,0.042478815937501156,0.03158033511296378,0.08125716001242905,0.03522442099497069,0.04011525020719172,0.03487054840902104,0.05983639687903702,0.10327801115464771,0.035115558758465615,0.029517499467148222,0.09912089870965775,0.09827688866134214,0.06052204756313599,0.2503794235212577,0.10967488067878262,0.20172028534097186,0.05332905297734946,0.05780099935234584,0.056503600073698756,0.014626075991394132,0.03916303346357172,0.03266056735177355,0.050058214125626395,0.01871660317016728,0.027750675320880058,0.02731714138440855,0.09206797940827996,0.029676120619627645,0.08627378181991618,0.00959460608040133,0.04676040931391899,0.18181103245369679,0.09509839500036331,0.17115654857802165,0.04715763028160691,0.02066336831807641,0.03230557457691491,0.15818199701747895,0.031482307609677164,0.054084827841507886,0.04012359070679906,0.08367016379994055,0.04877499517436975,0.08287008233881721,0.19587442180811435,0.03137248069875409,0.049771570806872084,0.07669994134248027,0.11408098819170605,0.11638239498013485,0.07219647790731056,0.0343796214533879,0.12433193020182065,0.02948715516694777,0.1891090244872225,0.030262074105640878,0.06628633081520033,0.017213553084514655,0.016979884234047827,0.06355600041195567,0.026749741683937234,0.07561131005828345,0.0330264105497856,0.055140589114072144,0.05618923886105087,0.017849614182504425,0.0649043595803592,0.1339417798304688,0.03754956827925204,0.03102914944043135,0.04732631325414175,0.03544907767696508,0.07954916710981469
frmean_kurtosis,-0.7701956323207959,-1.2062334425648067,6.285076326778267,-1.1312750747724432,-1.180322010853322,-0.7778210276909294,0.12385313650017782,-0.9006049932277231,0.01267145444606843,-1.0240841832870942,-1.1144412116913545,0.9935460326362215,-0.7794499208565546,-1.099718012303787,-0.3670492356468129,0.2146726630481517,-1.129629728780695,-0.3299178384437105,-1.5844535641779411,-0.7097870095411336,-0.8920481218593643,-0.24781548444320434,-0.8457804691792066,-0.08392288473052645,-0.8541152001569765,5.114217575086627,-1.2433792894954223,-0.0791711562790054,-1.1644472880963799,-1.2110429711664787,-1.0311673376369292,-1.0082013306365012,-0.8145681044967104,-0.7499421698959909,-0.7551161056694546,-0.7641207664042651,0.1041952899581493,-0.1444916008865924,-1.155031357265803,-0.05581713800119825,-0.7110817635901605,-1.5195533675824027,0.6898487952393664,-0.99030391344558,-0.1930720621000912,-0.9862448139624256,0.16290149425777045,5.853469796454654,-1.2582592035165696,-1.207938695769822,-0.7994435266170079,-0.4055586817810859,2.302257690931836,-0.3914285662611521,-0.7989164522119179,-1.0763290826131562,-0.1805604279661952,2.385589577286984,-0.9970732579669783,1.9103416724197668,0.8803017523553631,-0.6856547990186077,-0.6392755941785229,-0.8758915553714024,1.8584310650182756,-0.9361533117508625,-0.9106662778427732,2.728490809294228,-0.035055964919504135,-1.2085900526194362,0.8362372394022546,-0.23802915506242206,1.1001747200621672,-1.2421792343403446,-1.3478073710606848,0.04286183059594917,-1.3359260996495694,1.2924749082505267,-0.20373680714138942,-0.5269373675647904,-0.9986819895762808,-1.124773308208165,1.1334540053165831,0.01063974376311494,-1.0546218125022282,0.11431398133285331,-0.14100492484936877,-0.5041319285276611,0.584372833907822,0.5564362931374585,-0.5363039188992831,0.20338268594497633,-0.8321468653008517,-0.8466805844187331,-0.47178268323790906,-1.3418994174059515,-0.6091973596901554,-0.8623765383261284,-0.2852141699362001,-1.2697396005321604,-0.675743448551009,0.9327332137155468,-0.012303182452663375,-0.6837683342275702,-0.14994867971449688,-0.7691358090620444,-1.0101807765011455,2.0627968344999488,-0.06326445172060335,1.2213188940584487,-0.7768594115755838,-0.8758892040528354,1.0461593000553648,2.59688002028952,-0.6122759324995966,0.2866055615033658,-0.645242470285365,-0.8270933353026284,0.5147322223990796,-0.9548042582143972,-1.698391124178131,-0.7879939714286555,-0.6283254700652239,0.5443837659594095,-1.1382822274154902,-1.584650277835329,0.4948439079923146,-1.2242646763226643,-0.9511100395445409,-0.8801253934072721,-1.2164949944979555,0.03820588957388704,-0.5513414097355471,0.08077896152271347,-0.7283762104046887,0.7624793529919058,-0.5806189996879261,1.628982327815418,0.5532239134745911,-0.5370938265503677,-0.2629702760521768,-0.7437038581542961,-0.08237824896178259,-0.7345746390474606,2.852718622520074,-0.9743664476567173,-0.22604184592614462,0.6587655527699141,-0.9351314199031968,-0.529579012664676,-0.3522778679798151,0.11704654826726024,-0.9209299563705393,0.3398713031919769
frmean_skewness,-0.0574448649495252,-0.051161490059526055,2.675625264469167,0.3649001589019968,-0.07430398319763765,0.46584059774185993,-0.272886591217142,-0.42047946712088324,-0.3127409055964924,0.07876377545617792,0.5502728146879292,-1.4741693343645967,-0.5172558874196173,0.22683681960028904,0.7690929585019557,0.41966330096327337,0.04708155450213837,0.3353055874900409,0.06198371018377737,0.48076744112969866,-0.8409485862191599,0.6887239355216539,-0.24151015505450116,0.4817431890949192,0.5532173804496614,2.456284768582478,-0.13185498534145476,-0.46007405045754896,0.5813473021368779,-0.19742740759953636,-0.08361747998967387,0.4461283067862825,0.21742490870717718,0.22206921021600928,0.11891466706485472,-0.21255847920163176,0.8764863902320412,-0.33276429023141724,-0.16307534804363,0.9444149802366502,0.5813219770861715,-0.09554483279044575,0.7975944503864558,0.011979679678513029,-0.11982259420259968,-0.20321087318154776,0.9049162110697836,2.595670633999147,0.23514036172953875,-0.48884562916084245,-0.6659775721378273,0.08678741119369468,1.5780981664173794,-0.619657333139473,-0.5133704520874116,-0.06632337692408541,0.8167889712865728,-1.6115272453243545,0.18647092026404613,1.397529822857633,-1.1439347304137806,0.19633738461856856,-0.317635488143579,0.11104753858592582,-1.55826934044809,-0.27548679212282856,-0.2631302036419765,1.6038984368385218,0.19562466664687395,0.11967448289403272,0.8374005089417323,-0.5871747051150218,1.0560054225568747,0.22443304782526652,0.19148095030382944,0.7793070528125237,-0.18885092827970587,-0.15700575170395734,0.3142289689330142,-0.0671192838106859,0.6591903756488526,-0.33542986242417683,1.2287711351089348,0.7455012218926755,0.08430356092449257,0.7317892972535399,1.0350884049127853,0.31419495499600225,0.9558432046664364,1.2533672803538833,-0.030411619013425244,0.8385634034612943,-0.5554414945575173,-0.09563613025725189,0.07647130752614022,0.05397487019013721,0.3077353315215454,0.41207414059632064,0.2274439558070802,0.16861175336317813,0.09380483277576539,0.8689430421458384,-0.4687477070755436,0.4529036887439914,-0.13778223653017682,-0.2210909350243119,0.14119708298713296,-1.6691853715000902,0.5940282712841691,1.2239570265676485,-0.7244796955373591,-0.1712050790375169,0.4599975153493789,-1.544122928362543,-0.6313435911032473,0.2099943131310447,-0.5552444764038552,-0.22123602278416732,-0.987740748127545,0.5370607317518554,0.07790995214387092,-0.5994127085727295,-0.654972960935591,0.8972171745120483,-0.0707612771145071,0.2394964308889377,0.8759502899440239,0.12459826252997522,0.4086190141497114,-0.031090759525977747,-0.26799727196061496,0.7801495451442046,0.14576675557437108,-0.8988131303330448,0.022553324601483456,0.6493245153599535,0.08419454997568437,-1.0292658490798332,1.2970116356637325,0.3474865204270265,0.29904804816370184,0.2261850997831669,0.832130035729816,0.08651898781846334,1.6597205769090932,0.16599374329200284,0.7683651299686969,0.7378553292164278,-0.44858447516059186,0.64536557709056,0.13914426583656367,0.36859547399780157,0.27366777939633646,0.9242335835445129
frmean_p5,0.49312616583576896,0.4860259174971867,0.20373239676986785,0.3965813815729474,0.3813721985783324,0.3092928260165176,0.41314749227285796,0.30016494824397155,0.2928412598698408,0.2671376635234398,0.3626860162896514,0.3638749532813503,0.4305528630166424,0.24075772076394744,0.3322583225521926,0.20969833123519965,0.3842949301955459,0.24641894422205385,0.28827721828622804,0.644743536708653,0.7039875611197374,0.21250485422710305,0.29367705948155526,0.26129670654003573,0.5380013520185475,0.41470640746640963,0.24894017806129665,0.20697479018138723,0.45353670522135275,0.37794617234003375,0.3969304506266566,0.40928655101610417,0.2994917199059474,0.5496903109335984,0.6266719818503489,0.36284694625688635,0.3984505719751369,0.24695198450695283,0.2925237148065272,0.21959351788729786,0.24856972188553403,0.4657582495612195,0.4191685808444205,0.27030147212775896,0.2481533182338183,0.6278132799501961,0.2424742488400772,0.3727040164742909,0.3059682487165365,0.47032574802542626,0.3108933471735262,0.5336931373999797,0.42581943329709143,0.40922817560423447,0.329487507204916,0.3205227086666418,0.35279773267500575,0.3509343975415716,0.3105794151769161,0.4408609237691165,0.2864742147199391,0.4172147752931537,0.3775006989390707,0.2923530245772714,0.44374405077918366,0.20213025133602913,0.2923928014783694,0.33359318305833807,0.2227215529807731,0.31113574235376096,0.4437928119479177,0.6389518133529768,0.3845067247170702,0.4002603081370937,0.2344732129852324,0.09954530813188596,0.5586705971806905,0.3335320089842351,0.2438262987436476,0.2779061540743924,0.1744313566055346,0.259129071256675,0.4955315921302026,0.233877981202307,0.5809142974055744,0.41467356654949056,0.33441709619843996,0.4570278802658919,0.3477052026832835,0.42587269019170704,0.6103167339963806,0.3180791050753162,0.23511836752501103,0.2923503200844723,0.23177151140714863,0.24063294750024003,0.2731599535887008,0.5729550286788995,0.41726773642367493,0.5027789771923871,0.5436352060718995,0.3061362855749734,0.386717415780505,0.5400541282804013,0.7075343721633751,0.24096321744072302,0.24828491513602696,0.43396463482154396,0.42037898734957346,0.48234922219638404,0.4187489601855807,0.49569146256074875,0.29182273585756335,0.3664018393673643,0.3784240606595302,0.5430111559092663,0.16962979224114072,0.33575958442357395,0.3590015732432192,0.312481855501737,0.5671702194258397,0.3591048190823678,0.355364853963743,0.396479900281974,0.4081433404659687,0.3143896849915976,0.4561077829354472,0.355522546083559,0.242335687306854,0.3365348622182799,0.36410291803631045,0.4381657241538797,0.42996675044596677,0.2674144826742416,0.23740446887336578,0.2054177717377622,0.4818291105644643,0.4062387883468727,0.6175500015666078,0.330255637218089,0.38050912208194276,0.4061212465378116,0.372787660079769,0.40433609058496167,0.4821662472693982,0.3068124485015295,0.4507775646035378,0.4212235462846284,0.28814205637462564,0.46200312905521146,0.3954245882728684,0.27347305710662345,0.327929249216052,0.3217301393627424
