,p0001,p0004,p0006,p0008,p0012,p0013,p0014,p0015,p0016,p0018,p0019,p0021,p0022,p0024,p0025,p0027,p0028,p0029,p0030,p0032,p0034,p0035,p0036,p0038,p0039,p0040,p0041,p0042,p0043,p0044,p0047,p0048,p0049,p0051,p0053,p0054,p0055,p0056,p0059,p0061,p0063,p0064,p0066,p0067,p0068,p0069,p0070,p0073,p0074,p0075,p0076,p0077,p0078,p0079,p0080,p0081,p0082,p0083,p0084,p0085,p0086,p0087,p0088,p0089,p0092,p0093,p0096,p0097,p0099,p0100,p0101,p0102,p0103,p0104,p0105,p0106,p0107,p0108,p0109,p0111,p0113,p0114,p0115,p0116,p0117,p0118,p0119,p0120,p0121,p0122,p0123,p0124,p0125,p0127,p0128,p0129,p0131,p0132,p0140,p1001,p1003,p1004,p1005,p1007,p1010,p1014,p1017,p1019,p1020,p1023,p1024,p1027,p1029,p1031,p1032,p1033,p1034,p1039,p1040,p1041,p1044,p1051,p1054,p1055,p1061,p1062,p1064,p1065,p1071,p1077,p1078,p1081,p1083,p1084,p1087,p1088,p1090,p1092,p1093,p1094,p1096,p1097,p1099,p1100,p1101,p1105,p1106,p1110,p1113,p1116,p1117,p1118,p1119,p1121
Sexo,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0
Age,76.0,80.0,22.0,76.0,76.0,71.0,75.0,83.0,75.0,30.0,76.0,73.0,45.0,75.0,23.0,77.0,18.0,43.0,46.0,83.0,77.0,74.0,25.0,78.0,71.0,77.0,75.0,73.0,77.0,63.0,61.0,77.0,65.0,56.0,75.0,63.0,49.0,74.0,84.0,83.0,58.0,70.0,72.0,73.0,78.0,79.0,39.0,72.0,77.0,73.0,82.0,81.0,40.0,76.0,67.0,57.0,41.0,80.0,42.0,78.0,41.0,72.0,64.0,57.0,55.0,57.0,47.0,69.0,72.0,54.0,50.0,75.0,60.0,74.0,74.0,67.0,72.0,57.0,80.0,62.0,71.0,25.0,75.0,75.0,75.0,66.0,79.0,71.0,85.0,71.0,72.0,84.0,58.0,58.0,61.0,30.0,47.0,61.0,78.0,34.0,70.0,34.0,103.0,80.0,62.0,67.0,80.0,53.0,60.0,88.0,48.0,62.0,58.0,75.0,54.0,38.0,82.0,21.0,72.0,66.0,60.0,56.0,59.0,69.0,66.0,66.0,64.0,83.0,82.0,80.0,59.0,75.0,87.0,44.0,78.0,63.0,78.0,75.0,85.0,87.0,76.0,78.0,82.0,65.0,64.0,86.0,77.0,71.0,71.0,84.0,82.0,54.0,81.0,80.0
CodTest,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,2.0,2.0,2.0,0.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0
frmean_mean,0.5214541408747424,0.564548122991436,0.2471939903615243,0.406563515401101,0.38899047000375153,0.3291701101338663,0.4518976889730064,0.3915505271414182,0.2725908971149,0.2842082297405506,0.37047526265191527,0.5673389011350536,0.49400428439781174,0.2856954499653437,0.34035992370352636,0.2481204366439734,0.4057946844562187,0.2542819396873094,0.30820147502051903,0.6961686253952382,0.7609960217747302,0.23032602730521967,0.32739329473136436,0.31229707417778413,0.5576031533633444,0.44470042002958377,0.3020174852261505,0.2420560392689642,0.5970801600355637,0.3384087333999721,0.47928494441162633,0.45492180682637545,0.37249308143824744,0.604100400380928,0.6184522793791633,0.360069249513504,0.4318947981963243,0.28109865198402856,0.3237222870170739,0.27472409643859824,0.3762374719209014,0.49832184462246987,0.46313319104868295,0.2816752441024292,0.30413047169291035,0.6506679876375543,0.2513935779452549,0.3795172984646202,0.38376800399446315,0.5385991335048349,0.4893935961256598,0.5624933613877832,0.4705479831333149,0.4272718133799564,0.35797807798391634,0.32795381017470426,0.3962198931127258,0.4167023891565861,0.38909077833287314,0.5173376711898323,0.34746281406710494,0.48048402931246287,0.36282707609492026,0.3102518031375006,0.564842792687488,0.24656813765619476,0.3645158811894067,0.41986526843292166,0.2732178963754074,0.4514058292398781,0.46295445225118764,0.7590584256452403,0.4464528008665593,0.41335712987321044,0.2768213232207165,0.180816065676613,0.4878126468922764,0.3596169256016504,0.2587183999231843,0.31958141506027593,0.1812561353837536,0.27676295389195893,0.5043904852686261,0.2645684324177241,0.5725860438383029,0.47244251541831483,0.4781783292222955,0.5039757978873347,0.42646790540448454,0.4374030529504403,0.6692930582008391,0.33452031852327707,0.30274394794498044,0.3486993396930508,0.41881721599859695,0.3393491080163563,0.38941012983335427,0.6540659837433559,0.44777370586454635,0.5105962598096978,0.5570484801185338,0.3781345746536241,0.41660986077567713,0.43046612025874453,0.7341321201275853,0.255291704407743,0.251585820197004,0.4727114756442693,0.4560756177926307,0.5412737473182059,0.4019760861039302,0.5910629721356275,0.4100055880354466,0.5124057288388405,0.5519361982971652,0.5491587517214119,0.18012303743658276,0.34597523509986655,0.5730470198561424,0.3307944960216587,0.6159517229910245,0.35715818907670743,0.4054516562054392,0.41323324356656943,0.4480846877439432,0.27487609955741266,0.45939926607794573,0.2943670616235639,0.23469332826792322,0.33939846906575216,0.4682579352235441,0.3634953221810742,0.43734966438852535,0.3838192065069241,0.25529578747612797,0.2794867119775252,0.5438696462480651,0.457960693159935,0.7176521120978986,0.35925760014816155,0.40427002236318155,0.42672476469443915,0.34230572583507535,0.25768813898038806,0.5174029539379814,0.327417212085226,0.5021963446798705,0.45732506840040293,0.4082231476527806,0.5889996082171504,0.3831118754088749,0.31103640982269226,0.3211123391104531,0.35940044243925534
frmean_median,0.5209830635328543,0.5658215797068646,0.23394102726152774,0.4039415871747019,0.3769731441513814,0.3267434522388466,0.45152510162922493,0.403391287448402,0.3080685432558453,0.2843881023913658,0.36904319651072637,0.5975205627801381,0.5020591219689994,0.28465955433077483,0.3314452787766491,0.24175429439732288,0.40447664139448236,0.2553117846864179,0.3033274346583747,0.6870122952348412,0.7545120152333045,0.23007055732976622,0.32241822251496877,0.30646027677830545,0.5495120099385595,0.43375532163270547,0.2938936111046708,0.24094392787284433,0.5992499891649958,0.3353466609730634,0.47579619958446673,0.4475598186563718,0.34142891288241306,0.6049812434994748,0.6180865046496893,0.36999004661445456,0.43073672634421284,0.28239433023848204,0.31935245596040657,0.27982984445003434,0.3679835742886919,0.4974325963903844,0.46246903544188844,0.28098759062923323,0.3108450287387089,0.6577801984476974,0.2516669835098304,0.3800858995639276,0.3666956245295659,0.5384225010953195,0.49612109463313087,0.5559644061096588,0.4766675198027519,0.4181287310747267,0.3712750589646412,0.3176550623381599,0.39323834311683625,0.4218511327707082,0.391553456348395,0.5048825825385214,0.34973777441376674,0.48399788534796895,0.3547370297639547,0.30570252235298134,0.542036167956031,0.24599110007747432,0.35450109874406555,0.4247652905965188,0.24911086635340757,0.44468439502637236,0.46727702242292807,0.7621567556174736,0.44533519084017203,0.41515252736552044,0.2721360908460455,0.15959691288595512,0.4857706953439124,0.36201600192084477,0.25759697817810906,0.32090078605947936,0.18161665600683508,0.27489928440034705,0.5085881870510598,0.26121085760849155,0.5755387716704861,0.45875092442846477,0.4784935977651614,0.508779346594188,0.41978115260328497,0.4384570666503782,0.6708417824780429,0.3323166548541331,0.3043048255271714,0.3523668329385158,0.41462725408471524,0.34173475476464743,0.3743926605752822,0.650887340515606,0.4537432344175242,0.51370786033206,0.5438555088350694,0.378473447547268,0.4202210098613871,0.43289883171566435,0.7369661191697483,0.2524999908569793,0.251657373807056,0.48000521768114657,0.4572150575027255,0.536045372896661,0.3984815593414862,0.6109023288817349,0.4265431484568638,0.5085841712135115,0.5587508582488445,0.5349011207822338,0.17868235933578164,0.34215690258985854,0.5757742799589006,0.33362610000277104,0.6242677800429808,0.363208415364897,0.4001463689869955,0.4200125610438144,0.4470606612647566,0.2714020753128168,0.45907702549894336,0.29401610208568774,0.23475131715262487,0.3449583550657043,0.44708525869510685,0.3682253092838795,0.43994850102489386,0.37977709332587073,0.2542533923275456,0.2774762616809465,0.5394394396656117,0.4580427493407412,0.7187165448052761,0.3596444048390811,0.4014631021636704,0.4296807211979865,0.3465893959573083,0.2584763262578708,0.5133213094949722,0.29471863426608635,0.4987818578549139,0.44963473847960783,0.41049167254394625,0.5921657088633137,0.38708685516803354,0.317267871935331,0.32398566008663177,0.3523538777658493
frmean_std,0.007077039157733157,0.025759595694022683,0.0373331679151273,0.012677044917358,0.02855998938743788,0.027334407595649653,0.021503767255534385,0.04178951131805268,0.08728745090584862,0.00826744521512626,0.030598375507902797,0.07815516190196961,0.03565351250074935,0.008629726830214018,0.04421394166261001,0.017746381542715576,0.021258023049420045,0.006555312444431238,0.019539921812872747,0.07487894109946647,0.06988529280025549,0.010104244719496681,0.017962456265408443,0.016713526118526032,0.02512790087227785,0.04132162476184904,0.028284620360888885,0.01479874516113693,0.045554728533206836,0.03676024686806524,0.07304410156029274,0.022964686407159093,0.07797032504424145,0.03110866150894281,0.05975096973042304,0.04166544284856077,0.012872655364417345,0.013473554975045578,0.018417769627461326,0.03277008466814777,0.0955495546763869,0.011582395601825196,0.014060044692069769,0.005215652705553615,0.017798889762686287,0.018799730395215458,0.012222425986609987,0.005372581134020552,0.05932924881824549,0.025824837159141266,0.11313004828468985,0.024357036422685805,0.023435681623647522,0.020522314809791272,0.03209099102580817,0.026072588992992786,0.017102405413617506,0.027809919057721545,0.00957072688003626,0.027782989085597162,0.021524128766588848,0.01362845498976359,0.046268760369065125,0.009355725739286166,0.06766626339825815,0.046343683031500486,0.061634311785378766,0.01892707961510673,0.0683499835194478,0.04453177405065942,0.016494248014387036,0.020899795975070502,0.015113453827295242,0.013453397145928305,0.03881979362744627,0.07634154892079131,0.020509309864820652,0.027875379133982456,0.007908593773279302,0.02470148192458275,0.010381334073686754,0.013016584088135165,0.012563973653015996,0.024230089527867635,0.030269581603373806,0.04680812650872652,0.02727040534659117,0.0389646349073267,0.058687508935256434,0.012795600596423212,0.030817142012664306,0.01712475940158292,0.03100554723825103,0.015104624899263485,0.05692108663123707,0.03970126017442353,0.06544649029004214,0.03858620388326801,0.029423073693693406,0.02739257354873864,0.02978577379741852,0.012347929993782626,0.02104894403476947,0.022901734970079614,0.01149232579254746,0.005490813579808121,0.00954716482546606,0.034082873510433015,0.00866101832113555,0.05107371279696704,0.00951714822300444,0.036281081472622545,0.059580927538047175,0.020068655507032258,0.044347139752758905,0.04564657670888015,0.006528561491040525,0.019751107759071188,0.06645207132432972,0.01748868643351349,0.03963841627175824,0.02659960191810713,0.02733196858706824,0.027069785577639296,0.047022877359985976,0.0496299344926846,0.016683151573917327,0.019135190618576697,0.01749057282643079,0.07289967113934562,0.1257973103344207,0.03297294531816379,0.020149847510148377,0.017816639795423805,0.016334349492981032,0.03224087511311092,0.02500052833324627,0.04574282675224432,0.014924602392447249,0.005820161691355561,0.019000828939834118,0.023713815120830282,0.04210056045260219,0.043818991898034065,0.019112954258608938,0.07195105478511774,0.02688120415471607,0.026585128270111794,0.02112993295996656,0.041376583747712796,0.02604896572575667,0.019391081203852543,0.02538874972121995,0.0426311882010479
frmean_variation,0.01357173834282221,0.04562869779378125,0.15102781366378318,0.031180970345682114,0.07342079456898375,0.08304036956615939,0.04758547737742224,0.10672827239729231,0.3202141077699158,0.029089394148344976,0.08259222299722581,0.13775745281278534,0.07217247628572852,0.030206035242286308,0.12990348916966787,0.07152325613621158,0.052386154535037,0.025779701273681916,0.06339983224146428,0.10755862641318431,0.09183397915441782,0.04386931358871963,0.05486507070997638,0.05351803619207583,0.04506412978605244,0.09292013881862339,0.09365226102624286,0.06113768202533085,0.07629583359543121,0.10862676769224383,0.15240224507774222,0.05048051349168179,0.20932019661462495,0.05149584653366658,0.09661371090814704,0.11571508232056946,0.029805071554869434,0.04793176658780674,0.05689373381478033,0.11928361979514962,0.2539607609751185,0.02324280126752231,0.030358533924621744,0.018516546323314724,0.05852386202411957,0.028892969613386908,0.04861868821991794,0.014156353757143435,0.15459665266701464,0.047948159498681094,0.23116372829619514,0.04330190913292231,0.049805083569995384,0.04803105228835106,0.08964512912785119,0.07950079610023027,0.043163924151460566,0.0667380840172512,0.024597670808451693,0.053703781171973546,0.061946567791372135,0.028364012450663344,0.12752289842051542,0.030155266285881336,0.11979663062762318,0.1879548731317441,0.16908539508420714,0.04507893612098221,0.25016656824534445,0.09865130480403066,0.03562823066973696,0.027533843600121507,0.033852299275444614,0.03254666769641758,0.14023411627324053,0.42220556362136047,0.042043415634014335,0.07751409110498923,0.03056834680342577,0.07729323659175812,0.05727438716326761,0.04703152609513086,0.024909220177547032,0.0915834489642023,0.05286468632812482,0.099076871748685,0.05702978089982351,0.07731449619340125,0.137612955609389,0.029253569471251517,0.04604431741082964,0.05119198581772043,0.10241508525179786,0.04331704474278507,0.13590913758289194,0.11699238111010438,0.16806571086902536,0.05899435965532271,0.06570969511683211,0.05364820643016074,0.05347070292890923,0.03265485576158561,0.050524353877699574,0.05320217757512214,0.01565430183132459,0.02150799843867384,0.03794794483246377,0.07210079565760634,0.018990312095731356,0.09435837790030793,0.023675906483013518,0.0613827683056034,0.14531735487687097,0.03916555646735199,0.08034830817326134,0.08312091278850572,0.03624501109881119,0.05708821255188969,0.11596268547214823,0.05286873464898409,0.06435312183116637,0.07447568817299131,0.06741116522463862,0.06550727948217101,0.10494194210639278,0.18055383706548317,0.036315146335228844,0.06500452364825633,0.07452522385495235,0.21479080721846938,0.26864960713237174,0.09071078307230156,0.04607262598067983,0.046419354460059827,0.0639820564783444,0.11535745254215721,0.04596786841426934,0.0998837398830415,0.020796430667246905,0.0162005248850832,0.047000341080854276,0.05557168714548551,0.12299110787555582,0.1700466000158781,0.036940172283786224,0.21975342813189983,0.05352727959788661,0.05813179750477979,0.051760741842936595,0.07024891556881686,0.06799310435876205,0.06234344466265706,0.07906500818857347,0.11861751730662733
frmean_kurtosis,0.10138319429918718,-0.21903318383475412,-0.31469593379297933,-0.5563521798118463,0.11905060984022553,1.6003913675463917,-1.0789030432878508,-0.6392346855516777,-0.6315055570424013,-0.24329263982920457,-0.4674155877109172,0.16554979067596465,-0.8128357265942889,-1.0475793933499777,-0.6117937303722751,-0.5721770320221822,-0.028128039565182394,-0.3135398913647123,0.23981467644314947,3.813171430237716,-0.37504730311921053,0.9371802666116666,1.3714083273339055,-0.532660513160701,-0.9215293434778276,1.0177736132317445,0.27920868869785176,0.098700928767951,-0.9961327323211577,-0.6631179555844309,-0.8486488085818182,-1.0792183783534461,2.526007947682624,1.314345011202164,-0.1960615794084033,-1.145814238921172,-0.5255737037921047,0.9341351709954511,-0.8783861280315026,0.09144309762149438,-0.25644368417194574,-0.25171172541248765,1.2452136257794315,0.9467459459967063,0.37460000232803337,-1.1911546723997044,1.8798591443499841,-0.8937754694127817,5.809005950202932,-0.7375815287862442,-0.9543688794295266,-1.1351852993097882,-0.3330247365438148,1.1604027547368778,-1.5834632371415414,-1.403186476011951,-0.9397119802538021,5.3387707595159135,0.8650229020288425,-0.7497231109596174,0.6302721461917971,-0.04992112262282955,-0.020833702591081416,2.130125301660313,0.23044123757719648,-0.39783152589075055,3.846482650952984,0.21243560509028736,-1.1734503000640213,0.6701856468895615,-1.1464395787865997,0.4487698893462433,-0.8906524861705929,-0.9452256763525351,-0.900512160263375,-0.003366702740992711,-0.21996640122797473,-1.0017638762227232,0.7838508411025398,-1.1081921933606658,-0.7629089147682571,-0.8381199203126837,-1.3766064601712056,0.06889557160335924,-0.49559008596032816,1.048965647815793,-1.3146375160863666,-0.8555697880353144,-0.6152523780012689,-0.6310046096502564,0.26051727981078976,-0.39642584230150835,0.3176266354404862,-0.4282496541176575,-0.5059819556796183,-0.8845160618522039,-0.165039058654183,-0.673136084825467,0.10083657430632798,1.0686354183745372,2.860140721774533,-1.3856008219529807,1.2234319649673218,3.4538059572418858,0.002908325727703165,0.3027976154032874,-1.106698247812553,-1.2450644275426836,-0.6803262158241501,-0.6379601877438121,-0.7600243702333298,1.9213600695932174,-1.1657242611280696,0.2664554643480672,2.0159850581483,-0.2059126429862359,2.170020724954113,0.39742347743565665,-0.6829331378138317,-1.4088933190612842,-0.10423175063158574,-0.8901213957833995,1.6555758975851376,0.6541215642482583,0.17835811300519389,-0.7138506162681146,-1.2753328947836018,-0.04336682274661996,-0.6018303099938502,-1.1792605441841921,-0.7416580769096885,-0.7600568828891094,0.16404987229164458,-0.7979093360394907,-0.6527199054219106,-0.3682163902349118,-0.9918187718041218,-0.4460121044737755,-1.0438993661761717,0.26414249863362604,-0.6151740605988532,1.1787624415980122,-1.407517185439358,-0.6699985623159272,0.061413330559088486,0.7132330429977123,-0.1420745895700941,-0.4500849304639605,-0.6126187311103934,-0.36359716798164854,0.18387758459270476,-0.846129936055473,-0.23350343457691558,-0.9778117246514855
frmean_skewness,0.3219321646346002,0.08167296697253404,0.763025488622269,0.6332562477927014,0.9221516429625121,1.0360286747900942,-0.10389111601361742,-0.682261792893851,-0.8368437826353887,0.5846616899903646,0.0007260694407768238,-1.189103100178581,-0.4548460640658133,0.2521475839407712,0.5184805343638711,0.5136598598413453,0.25944699782824987,-0.09841326704810886,1.1164774726151292,1.9467763099732864,0.5893457143577063,0.12558228384523829,0.8193912102243337,0.6398763930075329,0.6011037399768603,1.4372538094721539,1.1176187149888877,0.601223576433474,0.044162099533113786,0.46221261834997807,-0.29610727087311584,0.4405998276445921,1.9707257708098616,-0.2587184974840499,-0.5446709587801161,-0.22275372637323926,0.5223347198272432,-0.9886657738077776,0.37717868247392256,-0.5647688529138809,0.15228604395004844,-0.28049385148041583,0.4553844942223693,1.2536410589436366,-1.1946023428047317,-0.5018298127301413,-1.0091463295011114,-0.2445878654054474,2.6405276450960717,0.3519862624866015,0.15727831869396883,0.4575017578477041,-0.4151355028024994,1.4416817703730844,-0.3028776482121821,0.2029384412031256,0.3164713539594022,-1.0817991000673473,-0.9965050563439564,0.5485435505138225,-0.580888840209626,0.020933240494216448,0.8326576882934937,1.759760924831434,1.0106585938162906,0.5115780127955121,1.8584423542976711,-0.6560484245976447,0.6428903126080218,0.4186358891626864,0.015495418983325602,-0.009957388486761386,-0.1890777981433266,0.20902934620622596,0.041555762944592047,0.8852229468021677,0.13738819110233325,-0.20478368053829998,-0.2546863757882646,0.15565013579741593,0.36181571996613926,0.18159477041119104,-0.3164572455041189,0.7477849276743445,-0.10496585624634272,1.2148129443656546,0.11106517323917799,0.2217029874196071,0.6012757899135994,-0.11721914601057747,-0.16949982895326807,0.2227940309062766,-0.7173394896342741,-0.48462029417978864,-0.1428539139647944,-0.18159844164753672,0.658556391379796,0.19968195909925665,-0.6777036160734955,-0.8402546328142019,1.9717695775149462,0.05640181731409496,-0.4549852525420942,1.2018576843356528,-0.7455791143584848,1.2467031010553316,-0.06843629465280172,0.11868216661952433,-0.5243769472415721,0.5861971214903349,0.48072015731156104,-1.6860179678036196,-0.33545237231538216,0.9607261023868762,-0.006830003804041171,0.7983150785285437,1.7228624672076005,0.8522490749343157,-0.16233615247135913,-0.03589244619323914,-0.6926199093923116,0.143834586472396,1.1012931950661746,-0.9866482804249292,0.2449865810191781,0.33129246525719763,-0.11438433084901882,0.4926644457907303,-0.09266736887335686,0.04861996339020461,0.7363598211069448,0.23791573826843818,-0.7527371342992291,0.2789653829773021,-0.09431050160747516,0.3693541027715252,0.4192040937920339,-0.005356602993673677,0.24540711136620988,0.25211354209371284,0.3206221069250082,-1.0341906115186725,-0.18424299097997576,0.09482779400514003,0.2281603428238308,1.5046769438932246,0.5254937170378539,0.37495830175298395,0.018151482760825892,-0.4864161091531447,-0.770846138024634,0.05620333477991227,0.033297668936584424,0.47663787138918
frmean_p5,0.5100974386139531,0.5194924324560972,0.20447138232691858,0.38870787785439415,0.3494705801072567,0.28554166834734335,0.4153268175669529,0.31159726855891456,0.10573385306604718,0.27299971448964366,0.31266828920923273,0.3877853977561182,0.4368205134857677,0.2733617054599191,0.2861701955554483,0.22322271952999467,0.36888906002487387,0.2415335086295244,0.28259305975436216,0.6178557208798999,0.6638081701574334,0.20869864955959436,0.2977167597171076,0.29210271983268027,0.5300491442844402,0.40070381424037343,0.27020103747584,0.21999492969130027,0.5234237064516464,0.2864133698427898,0.34580058839600325,0.4251419594200714,0.3010653733693083,0.536781371813868,0.5033813324921788,0.2895742138708743,0.4138378854262616,0.2476003193814674,0.29778208811655754,0.2026707818676583,0.22052729352172046,0.47373093621366713,0.4363826990124597,0.2748727967136688,0.26479133628238255,0.6173563192981162,0.2185684240556026,0.3696150691837144,0.34740731003474307,0.5049372308194827,0.3146642117697225,0.5332546329463766,0.4262538918922018,0.4036106087859594,0.3139274561070828,0.28734024459463753,0.37298315765777557,0.3836205273030442,0.37591983183052186,0.4846836294578074,0.29648558537187436,0.4562732841642005,0.30491116482287767,0.30483364680922437,0.4803888718277648,0.1855761388305791,0.2896869017877899,0.3764166436959371,0.1985669440281521,0.3734439473113322,0.4346130778682136,0.7173072856973213,0.4208280778073157,0.3941976278458138,0.2140395491026284,0.08451769387561481,0.4537628860350531,0.31078125638466,0.24102575013463823,0.28462612655880926,0.16701538275354078,0.2560759915506088,0.4831085796808414,0.23288081981574188,0.5178625959101496,0.4031108933428435,0.4415425588449437,0.45198972904150286,0.34489547361812745,0.41232651324950703,0.6108638770802763,0.30551273363026415,0.2292934643876532,0.31660459191798634,0.3084385018057193,0.27225327220165063,0.30016011469232057,0.5911258033274752,0.38519349789324625,0.44281149012700205,0.5340064758881561,0.36175532630168544,0.3691156900487171,0.400904836639996,0.7090640281368488,0.2505760959995439,0.23782039219656498,0.42846906056482487,0.4385571670352203,0.47210531182017074,0.38837575993530127,0.521348420834466,0.3050970588283252,0.489760895786745,0.45829272201298926,0.4884254260553204,0.17291810916996725,0.31822852528056234,0.45467364515642783,0.30645562608456745,0.5336474029798407,0.32025114845793246,0.3702057681126344,0.35152691421503873,0.37646309770445296,0.20336349888415867,0.43359899972933863,0.26559100268626284,0.20381873562424757,0.22646803703750923,0.33108355648367355,0.31651632950639647,0.39442533755845166,0.3562715718671568,0.22546172063118927,0.23457976649521875,0.5102303255869357,0.38199238522321477,0.6989400834620751,0.3489864030842404,0.373440193771467,0.37330485760328186,0.2780101640109412,0.18514112728227686,0.48253159530151385,0.2652112840423058,0.45857926249358677,0.42801648489830685,0.3744816380943391,0.5085211769598541,0.3250320965167735,0.281911518183458,0.2761161911538354,0.30328586082819947
